"Transaction_ID,Product_Key,Supplier_Key,Date_Key,Quantity_Sold,Quantity_Ordered,Actual_Lead_Time_Days"
"TXN001799,P005,S04,20250830,61,130,17"
"TXN001800,P005,S03,20250102,23,136,10"
"TXN001801,P001,S03,20250813,62,57,5"
"TXN001802,P003,S02,20260812,10,51,8"
"TXN001803,P002,S03,20250426,8,172,4"
"TXN001804,P005,S01,20261028,47,170,5"
"TXN001805,P003,S01,20250413,46,145,5"
"TXN001806,P002,S01,20250713,7,142,9"
"TXN001807,P004,S04,20250615,5,52,17"
"TXN001808,P004,S01,20250331,59,185,2"
"TXN001809,P002,S02,20261117,19,51,10"
"TXN001810,P001,S01,20250502,51,164,6"
"TXN001811,P002,S04,20250523,50,98,21"
"TXN001812,P002,S02,20250416,62,150,2"
"TXN001813,P001,S01,20260304,75,197,6"
"TXN001814,P001,S02,20251101,43,78,6"
"TXN001815,P003,S02,20251113,7,194,4"
"TXN001816,P003,S04,20260927,34,123,21"
"TXN001817,P001,S04,20250109,39,154,12"
"TXN001818,P004,S02,20250314,61,199,4"
"TXN001819,P004,S01,20251225,33,55,8"
"TXN001820,P002,S04,20250811,54,111,16"
"TXN001821,P005,S02,20260220,66,80,5"
"TXN001822,P002,S03,20260707,56,168,6"
"TXN001823,P002,S03,20260105,18,61,5"
"TXN001824,P005,S04,20261217,39,61,21"
"TXN001825,P001,S01,20250921,32,193,6"
"TXN001826,P004,S03,20261121,62,74,2"
"TXN001827,P002,S03,20251114,34,199,4"
"TXN001828,P005,S03,20250325,11,140,4"
"TXN001829,P003,S01,20251114,43,137,5"
"TXN001830,P002,S01,20250421,73,125,6"
"TXN001831,P004,S04,20250908,39,67,20"
"TXN001832,P001,S04,20260118,56,94,9"
"TXN001833,P002,S03,20250107,18,160,8"
"TXN001834,P002,S01,20260404,67,129,5"
"TXN001835,P005,S02,20250325,40,117,3"
"TXN001836,P003,S03,20250727,28,189,7"
"TXN001837,P003,S04,20260125,44,67,10"
"TXN001838,P001,S01,20251110,33,103,2"
"TXN001839,P004,S04,20250122,57,161,27"
"TXN001840,P001,S04,20260214,26,146,19"
"TXN001841,P002,S01,20260530,76,76,4"
"TXN001842,P002,S03,20250507,19,127,6"
"TXN001843,P003,S01,20261201,73,137,5"
"TXN001844,P004,S03,20250114,68,103,6"
"TXN001845,P005,S04,20250112,8,136,20"
"TXN001846,P004,S01,20250328,79,54,5"
"TXN001847,P002,S02,20260608,22,172,6"
"TXN001848,P005,S03,20260621,46,103,5"
"TXN001849,P004,S02,20251028,34,88,4"
"TXN001850,P004,S03,20250831,19,158,3"
"TXN001851,P005,S01,20250502,74,181,8"
"TXN001852,P002,S02,20250527,59,123,7"
"TXN001853,P004,S01,20260721,57,114,8"
"TXN001854,P005,S03,20251222,20,86,6"
"TXN001855,P002,S03,20261116,77,116,6"
"TXN001856,P005,S03,20260923,38,160,5"
"TXN001857,P005,S03,20251105,31,174,8"
"TXN001858,P004,S04,20261126,17,136,17"
"TXN001859,P002,S03,20251015,31,96,4"
"TXN001860,P004,S02,20251103,77,197,7"
"TXN001861,P001,S03,20260817,73,62,5"
"TXN001862,P001,S01,20261224,35,93,6"
"TXN001863,P002,S04,20261024,7,174,21"
"TXN001864,P005,S02,20260703,34,168,4"
"TXN001865,P004,S04,20251218,25,180,18"
"TXN001866,P004,S04,20251108,10,175,17"
"TXN001867,P002,S04,20250228,36,187,24"
"TXN001868,P002,S01,20261005,46,98,6"
"TXN001869,P001,S04,20261215,66,173,19"
"TXN001870,P003,S04,20250204,36,127,14"
"TXN001871,P002,S03,20260321,43,179,7"
"TXN001872,P003,S01,20250403,68,152,6"
"TXN001873,P002,S02,20250726,34,154,4"
"TXN001874,P005,S02,20251219,67,169,9"
"TXN001875,P005,S02,20251128,35,80,6"
"TXN001876,P001,S01,20261226,44,117,4"
"TXN001877,P001,S02,20250608,37,86,5"
"TXN001878,P003,S01,20250124,67,73,5"
"TXN001879,P002,S03,20260208,29,93,9"
"TXN001880,P004,S03,20260531,40,132,7"
"TXN001881,P001,S01,20251230,28,90,6"
"TXN001882,P004,S02,20260117,62,91,9"
"TXN001883,P004,S01,20260616,43,157,3"
"TXN001884,P002,S01,20250601,50,89,7"
"TXN001885,P003,S04,20260716,14,97,21"
"TXN001886,P002,S01,20261120,36,162,5"
"TXN001887,P001,S04,20260831,40,133,18"
"TXN001888,P004,S03,20260909,32,53,7"
"TXN001889,P002,S04,20260224,20,157,22"
"TXN001890,P002,S01,20250907,20,109,3"
"TXN001891,P002,S03,20250427,22,163,9"
"TXN001892,P001,S04,20260527,12,54,23"
"TXN001893,P003,S01,20260801,79,155,5"
"TXN001894,P002,S03,20251201,74,55,4"
"TXN001895,P001,S04,20260222,5,63,23"
"TXN001896,P004,S01,20251022,66,175,6"
"TXN001897,P005,S01,20260106,42,189,7"
"TXN001898,P001,S02,20250705,49,111,7"
"TXN001899,P005,S02,20250903,62,76,8"
"TXN001900,P002,S04,20260929,5,103,22"
"TXN001901,P002,S04,20250925,36,139,16"
"TXN001902,P001,S04,20261005,12,61,16"
"TXN001903,P005,S01,20250825,44,185,6"
"TXN001904,P002,S04,20260614,60,123,28"
"TXN001905,P004,S01,20260706,67,193,5"
"TXN001906,P003,S04,20250121,78,75,20"
"TXN001907,P003,S01,20260604,78,185,7"
"TXN001908,P002,S01,20250410,40,94,5"
"TXN001909,P005,S02,20260423,61,133,7"
"TXN001910,P002,S03,20260822,78,196,6"
"TXN001911,P005,S01,20251025,49,194,8"
"TXN001912,P004,S04,20260610,6,152,15"
"TXN001913,P005,S02,20251130,72,173,10"
"TXN001914,P002,S04,20250102,54,172,17"
"TXN001915,P004,S04,20260110,33,165,21"
"TXN001916,P001,S01,20251020,14,63,6"
"TXN001917,P003,S01,20260707,31,66,3"
"TXN001918,P002,S03,20251114,19,62,7"
"TXN001919,P002,S01,20260517,64,142,5"
"TXN001920,P002,S01,20260116,35,112,7"
"TXN001921,P004,S03,20260915,25,82,4"
"TXN001922,P001,S04,20250114,64,78,17"
"TXN001923,P005,S03,20260519,62,86,5"
"TXN001924,P001,S03,20250819,45,152,7"
"TXN001925,P004,S03,20250325,50,73,6"
"TXN001926,P002,S02,20250510,49,191,5"
"TXN001927,P003,S04,20250525,30,182,17"
"TXN001928,P002,S02,20250128,55,174,6"
"TXN001929,P005,S02,20250307,40,102,6"
"TXN001930,P003,S01,20250612,56,137,6"
"TXN001931,P002,S03,20250817,55,147,9"
"TXN001932,P003,S03,20250918,7,163,7"
"TXN001933,P001,S02,20260325,18,144,9"
"TXN001934,P004,S01,20260228,53,169,5"
"TXN001935,P002,S01,20260405,5,122,5"
"TXN001936,P005,S01,20261107,61,155,4"
"TXN001937,P001,S04,20251028,21,75,20"
"TXN001938,P002,S02,20251030,54,67,5"
"TXN001939,P001,S04,20251014,18,185,17"
"TXN001940,P005,S01,20260130,63,195,2"
"TXN001941,P002,S01,20250110,7,107,8"
"TXN001942,P005,S01,20261208,44,142,5"
"TXN001943,P003,S03,20260922,70,98,8"
"TXN001944,P005,S02,20250927,38,120,5"
"TXN001945,P003,S03,20260815,13,114,7"
"TXN001946,P002,S04,20260828,25,82,19"
"TXN001947,P003,S03,20251227,29,99,6"
"TXN001948,P002,S02,20250914,48,53,3"
"TXN001949,P002,S03,20250513,29,168,8"
"TXN001950,P004,S01,20251003,13,133,5"
"TXN001951,P002,S04,20261114,66,166,22"
"TXN001952,P003,S04,20260528,30,151,13"
"TXN001953,P004,S01,20251109,61,180,4"
"TXN001954,P004,S01,20260730,41,55,6"
"TXN001955,P002,S01,20251011,20,72,5"
"TXN001956,P005,S02,20250501,41,184,6"
"TXN001957,P005,S03,20250417,28,169,6"
"TXN001958,P004,S04,20261118,30,110,26"
"TXN001959,P002,S03,20250723,24,149,7"
"TXN001960,P005,S01,20250614,13,114,5"
"TXN001961,P002,S01,20251101,33,183,5"
"TXN001962,P002,S03,20260512,35,73,8"
"TXN001963,P004,S04,20260924,23,86,12"
"TXN001964,P004,S02,20260710,24,94,7"
"TXN001965,P001,S03,20250605,31,149,3"
"TXN001966,P005,S01,20260102,48,151,8"
"TXN001967,P005,S01,20261220,39,112,5"
"TXN001968,P005,S02,20260912,75,78,7"
"TXN001969,P003,S03,20250908,26,150,6"
"TXN001970,P002,S02,20251130,78,158,3"
"TXN001971,P004,S02,20261004,19,145,7"
"TXN001972,P005,S04,20260526,17,59,16"
"TXN001973,P001,S04,20251020,8,84,22"
"TXN001974,P005,S01,20250120,60,104,3"
"TXN001975,P002,S03,20251009,27,145,6"
"TXN001976,P002,S04,20250101,38,172,19"
"TXN001977,P004,S01,20250429,21,61,4"
"TXN001978,P003,S03,20250204,32,53,8"
"TXN001979,P004,S01,20250717,18,155,6"
"TXN001980,P005,S04,20260430,38,139,17"
"TXN001981,P001,S01,20250228,79,116,6"
"TXN001982,P004,S03,20250610,61,194,3"
"TXN001983,P003,S03,20261122,59,114,10"
"TXN001984,P004,S01,20250725,70,131,3"
"TXN001985,P002,S03,20250112,41,154,7"
"TXN001986,P005,S01,20260505,72,133,6"
"TXN001987,P005,S03,20251003,30,154,8"
"TXN001988,P005,S01,20261124,65,164,6"
"TXN001989,P005,S01,20250830,71,77,4"
"TXN001990,P005,S01,20250804,78,65,2"
"TXN001991,P005,S02,20250908,56,70,2"
"TXN001992,P001,S03,20250506,22,126,5"
"TXN001993,P003,S04,20250805,57,91,24"
"TXN001994,P005,S01,20251102,67,103,2"
"TXN001995,P003,S02,20250704,57,81,9"
"TXN001996,P005,S04,20250208,31,163,23"
"TXN001997,P004,S01,20250811,35,87,3"
"TXN001998,P005,S04,20250703,5,163,14"
"TXN001999,P002,S02,20260510,10,159,4"
"TXN002000,P001,S04,20260303,15,152,20"
"TXN002001,P004,S01,20250627,38,126,5"
"TXN002002,P004,S04,20260304,67,189,18"
"TXN002003,P002,S04,20251021,57,102,16"
"TXN002004,P005,S01,20250531,22,170,6"
"TXN002005,P001,S02,20260119,25,52,7"
"TXN002006,P004,S02,20260930,23,103,5"
"TXN002007,P001,S04,20251104,8,89,16"
"TXN002008,P004,S03,20251202,33,117,7"
"TXN002009,P005,S04,20260110,29,163,18"
"TXN002010,P004,S03,20250108,60,179,7"
"TXN002011,P004,S04,20251207,67,91,18"
"TXN002012,P003,S02,20250509,31,143,8"
"TXN002013,P005,S04,20261031,64,198,23"
"TXN002014,P002,S04,20251218,53,150,23"
"TXN002015,P002,S03,20251224,69,173,4"
"TXN002016,P005,S02,20260601,42,51,4"
"TXN002017,P002,S03,20260510,56,140,7"
"TXN002018,P005,S04,20250327,5,108,18"
"TXN002019,P002,S01,20250624,44,147,5"
"TXN002020,P003,S04,20250712,25,65,16"
"TXN002021,P002,S04,20251107,19,197,24"
"TXN002022,P004,S03,20250429,54,65,8"
"TXN002023,P005,S01,20250806,52,157,5"
"TXN002024,P001,S01,20260303,36,72,4"
"TXN002025,P001,S03,20260218,53,91,4"
"TXN002026,P005,S02,20250424,72,86,6"
"TXN002027,P003,S01,20250525,49,121,6"
"TXN002028,P002,S01,20260622,36,183,4"
"TXN002029,P003,S03,20261010,8,165,3"
"TXN002030,P001,S02,20251030,69,199,6"
"TXN002031,P005,S02,20260811,75,55,7"
"TXN002032,P005,S04,20251211,77,81,19"
"TXN002033,P003,S04,20250101,69,194,18"
"TXN002034,P003,S03,20250527,22,87,3"
"TXN002035,P002,S02,20251014,58,194,4"
"TXN002036,P004,S03,20261016,51,86,7"
"TXN002037,P004,S04,20250222,10,110,13"
"TXN002038,P002,S03,20251031,70,126,9"
"TXN002039,P004,S03,20250310,13,176,6"
"TXN002040,P001,S01,20251227,72,135,2"
"TXN002041,P004,S01,20260825,27,56,7"
"TXN002042,P002,S01,20250808,47,199,6"
"TXN002043,P004,S04,20261205,55,134,17"
"TXN002044,P005,S03,20260729,76,55,7"
"TXN002045,P003,S01,20260808,29,191,4"
"TXN002046,P001,S01,20250610,39,193,7"
"TXN002047,P005,S01,20261112,21,52,5"
"TXN002048,P005,S04,20250330,22,186,17"
"TXN002049,P002,S04,20261119,31,96,24"
"TXN002050,P003,S03,20260808,19,134,7"
"TXN002051,P003,S03,20260812,73,143,3"
"TXN002052,P001,S03,20250608,19,72,6"
"TXN002053,P002,S01,20260504,46,52,9"
"TXN002054,P001,S02,20251120,38,178,8"
"TXN002055,P004,S04,20260902,52,116,15"
"TXN002056,P005,S01,20260116,12,120,9"
"TXN002057,P001,S01,20250412,14,180,7"
"TXN002058,P005,S03,20260509,9,116,3"
"TXN002059,P002,S03,20261006,52,104,6"
"TXN002060,P004,S01,20260906,30,181,6"
"TXN002061,P002,S04,20250119,27,80,14"
"TXN002062,P004,S04,20260330,66,115,21"
"TXN002063,P004,S01,20260427,17,150,10"
"TXN002064,P005,S02,20260817,13,113,8"
"TXN002065,P002,S02,20260201,24,80,6"
"TXN002066,P002,S04,20251006,61,166,17"
"TXN002067,P001,S03,20251231,28,115,6"
"TXN002068,P002,S02,20251127,37,96,4"
"TXN002069,P001,S02,20261003,24,71,5"
"TXN002070,P003,S03,20251210,64,143,2"
"TXN002071,P003,S02,20260331,52,132,6"
"TXN002072,P003,S01,20260824,68,95,5"
"TXN002073,P002,S02,20261226,34,138,7"
"TXN002074,P002,S03,20261017,77,168,6"
"TXN002075,P001,S01,20250306,21,95,3"
"TXN002076,P004,S02,20250317,18,50,6"
"TXN002077,P001,S04,20261212,23,145,16"
"TXN002078,P003,S01,20250523,75,110,9"
"TXN002079,P001,S01,20260828,63,154,4"
"TXN002080,P004,S04,20260418,71,130,17"
"TXN002081,P002,S04,20260221,48,63,14"
"TXN002082,P001,S02,20251101,36,94,3"
"TXN002083,P003,S02,20260512,15,126,6"
"TXN002084,P003,S03,20251018,6,115,3"
"TXN002085,P002,S03,20250412,72,81,5"
"TXN002086,P001,S01,20250924,21,145,6"
"TXN002087,P004,S04,20260914,44,107,17"
"TXN002088,P002,S04,20250103,50,153,10"
"TXN002089,P001,S03,20250326,8,105,8"
"TXN002090,P005,S01,20251124,42,183,6"
"TXN002091,P003,S01,20260326,67,116,6"
"TXN002092,P004,S03,20260330,33,167,5"
"TXN002093,P004,S03,20260921,23,87,7"
"TXN002094,P004,S03,20250809,33,180,7"
"TXN002095,P003,S02,20250603,39,161,8"
"TXN002096,P001,S01,20261027,74,182,6"
"TXN002097,P002,S01,20250112,27,103,3"
"TXN002098,P001,S01,20250513,50,83,6"
"TXN002099,P002,S03,20251031,48,88,6"
"TXN002100,P004,S03,20251020,52,161,4"
"TXN002101,P001,S03,20251027,56,137,4"
"TXN002102,P004,S03,20250212,12,97,7"
"TXN002103,P005,S04,20251209,59,98,18"
"TXN002104,P004,S03,20251122,70,83,5"
"TXN002105,P004,S02,20260513,44,149,9"
"TXN002106,P002,S04,20251230,35,184,21"
"TXN002107,P005,S04,20260303,52,67,20"
"TXN002108,P004,S03,20250121,65,119,8"
"TXN002109,P004,S01,20260211,56,163,6"
"TXN002110,P005,S03,20260911,42,83,4"
"TXN002111,P005,S01,20251202,40,100,5"
"TXN002112,P001,S03,20250427,59,154,7"
"TXN002113,P002,S03,20250504,17,142,7"
"TXN002114,P005,S01,20260203,41,191,6"
"TXN002115,P005,S01,20261216,51,118,3"
"TXN002116,P003,S01,20250220,75,138,7"
"TXN002117,P005,S01,20251120,26,152,5"
"TXN002118,P002,S02,20250521,43,185,7"
"TXN002119,P004,S01,20260415,62,192,4"
"TXN002120,P004,S03,20251130,34,132,9"
"TXN002121,P004,S03,20260108,22,60,6"
"TXN002122,P004,S02,20260718,22,197,5"
"TXN002123,P003,S01,20260509,78,85,7"
"TXN002124,P005,S03,20260623,43,131,7"
"TXN002125,P004,S02,20261031,30,191,7"
"TXN002126,P001,S03,20250605,75,87,4"
"TXN002127,P004,S02,20251018,11,138,8"
"TXN002128,P005,S02,20261010,73,50,5"
"TXN002129,P004,S04,20250524,69,153,18"
"TXN002130,P003,S04,20250416,50,114,10"
"TXN002131,P002,S01,20260224,22,50,5"
"TXN002132,P002,S04,20261101,17,174,17"
"TXN002133,P005,S02,20261020,29,109,6"
"TXN002134,P002,S03,20250102,12,74,4"
"TXN002135,P002,S03,20260812,78,140,2"
"TXN002136,P001,S01,20261006,36,187,6"
"TXN002137,P005,S04,20250331,21,99,17"
"TXN002138,P005,S01,20251211,52,189,4"
"TXN002139,P002,S02,20251216,67,141,6"
"TXN002140,P002,S04,20260404,44,81,11"
"TXN002141,P002,S01,20250920,19,82,7"
"TXN002142,P003,S03,20251217,10,75,5"
"TXN002143,P004,S03,20250418,67,91,5"
"TXN002144,P003,S01,20260809,12,110,7"
"TXN002145,P005,S01,20250208,36,90,4"
"TXN002146,P001,S01,20250608,49,179,6"
"TXN002147,P004,S02,20260806,56,148,5"
"TXN002148,P001,S02,20251108,17,147,12"
"TXN002149,P005,S03,20250829,28,80,6"
"TXN002150,P005,S02,20260321,44,164,3"
"TXN002151,P001,S02,20251025,18,196,9"
"TXN002152,P001,S04,20250205,79,97,23"
"TXN002153,P001,S02,20250325,74,51,6"
"TXN002154,P005,S04,20260328,66,188,17"
"TXN002155,P002,S02,20260120,65,150,3"
"TXN002156,P001,S03,20250621,5,177,6"
"TXN002157,P004,S01,20260111,70,108,4"
"TXN002158,P005,S03,20261116,36,169,4"
"TXN002159,P003,S02,20251228,17,87,7"
"TXN002160,P003,S01,20260713,37,156,9"
"TXN002161,P004,S01,20250521,36,70,5"
"TXN002162,P002,S01,20250428,60,91,7"
"TXN002163,P001,S04,20251004,28,186,19"
"TXN002164,P005,S03,20261227,8,189,6"
"TXN002165,P001,S04,20250808,27,59,15"
"TXN002166,P005,S01,20250126,33,182,5"
"TXN002167,P003,S03,20260605,25,82,3"
"TXN002168,P001,S03,20250110,34,118,3"
"TXN002169,P004,S02,20260113,24,129,7"
"TXN002170,P002,S04,20260925,20,150,16"
"TXN002171,P004,S04,20260929,71,78,15"
"TXN002172,P002,S02,20261113,53,195,3"
"TXN002173,P001,S04,20260807,62,183,12"
"TXN002174,P001,S01,20250601,48,102,2"
"TXN002175,P002,S01,20261221,29,173,6"
"TXN002176,P003,S04,20250218,27,91,8"
"TXN002177,P005,S02,20250603,63,96,6"
"TXN002178,P004,S03,20251020,5,60,6"
"TXN002179,P004,S04,20260803,19,132,18"
"TXN002180,P004,S03,20250219,56,158,6"
"TXN002181,P001,S02,20261026,62,76,5"
"TXN002182,P004,S03,20260615,45,111,6"
"TXN002183,P005,S02,20260904,48,197,6"
"TXN002184,P005,S02,20250301,8,180,8"
"TXN002185,P002,S01,20250616,72,193,9"
"TXN002186,P001,S01,20250721,11,152,9"
"TXN002187,P005,S02,20250526,50,93,4"
"TXN002188,P003,S04,20261107,13,142,22"
"TXN002189,P001,S01,20260315,37,79,7"
"TXN002190,P001,S02,20250830,37,168,4"
"TXN002191,P005,S03,20260804,8,78,4"
"TXN002192,P003,S03,20261118,69,79,5"
"TXN002193,P002,S04,20260715,38,153,14"
"TXN002194,P005,S03,20260428,68,159,3"
"TXN002195,P003,S03,20250418,29,81,6"
"TXN002196,P001,S02,20250814,59,187,6"
"TXN002197,P003,S03,20261104,13,100,6"
"TXN002198,P001,S03,20260923,21,185,7"
"TXN002199,P005,S03,20261023,25,85,5"
"TXN002200,P005,S03,20261024,64,104,7"
"TXN002201,P004,S02,20260308,17,85,4"
"TXN002202,P004,S03,20261017,7,105,4"
"TXN002203,P004,S04,20260223,72,85,19"
"TXN002204,P005,S01,20260331,8,138,10"
"TXN002205,P002,S04,20250609,11,111,24"
"TXN002206,P005,S01,20260607,30,158,8"
"TXN002207,P003,S04,20261012,79,136,13"
"TXN002208,P005,S01,20260813,28,113,6"
"TXN002209,P005,S01,20250318,14,106,7"
"TXN002210,P001,S01,20260524,17,162,10"
"TXN002211,P001,S01,20260317,48,119,2"
"TXN002212,P001,S02,20250911,43,69,7"
"TXN002213,P005,S04,20251116,23,103,23"
"TXN002214,P002,S01,20250920,55,50,6"
"TXN002215,P003,S04,20260820,23,139,13"
"TXN002216,P003,S03,20261020,56,187,6"
"TXN002217,P002,S01,20260708,51,162,6"
"TXN002218,P002,S04,20260109,34,62,19"
"TXN002219,P003,S02,20260929,50,159,4"
"TXN002220,P004,S04,20250616,25,140,15"
"TXN002221,P001,S01,20260404,79,144,6"
"TXN002222,P001,S03,20251007,52,92,4"
"TXN002223,P003,S04,20261201,66,187,16"
"TXN002224,P002,S03,20251029,62,123,5"
"TXN002225,P004,S02,20260615,22,63,6"
"TXN002226,P003,S04,20260803,63,148,23"
"TXN002227,P001,S04,20250806,52,158,14"
"TXN002228,P005,S02,20250412,67,194,3"
"TXN002229,P002,S02,20260708,16,198,5"
"TXN002230,P005,S02,20251015,38,145,2"
"TXN002231,P003,S01,20250616,65,107,7"
"TXN002232,P001,S01,20260913,57,185,2"
"TXN002233,P004,S04,20250205,29,145,21"
"TXN002234,P005,S04,20251219,66,87,23"
"TXN002235,P004,S04,20261107,8,113,20"
"TXN002236,P001,S03,20250314,17,58,2"
"TXN002237,P005,S02,20261010,46,170,6"
"TXN002238,P004,S04,20251219,53,81,15"
"TXN002239,P004,S02,20250311,60,60,3"
"TXN002240,P005,S01,20260301,51,154,7"
"TXN002241,P001,S02,20261209,12,195,7"
"TXN002242,P004,S03,20260715,59,196,8"
"TXN002243,P003,S03,20261004,22,131,5"
"TXN002244,P005,S02,20260601,39,86,6"
"TXN002245,P002,S03,20260304,36,131,9"
"TXN002246,P002,S03,20260623,28,61,10"
"TXN002247,P001,S01,20250609,11,53,8"
"TXN002248,P003,S04,20250529,17,92,17"
"TXN002249,P004,S03,20250818,73,100,6"
"TXN002250,P002,S04,20261213,46,54,18"
"TXN002251,P001,S02,20260716,35,183,7"
"TXN002252,P003,S02,20250308,78,136,4"
"TXN002253,P003,S03,20260116,30,155,6"
"TXN002254,P001,S02,20250227,36,105,6"
"TXN002255,P001,S01,20250916,56,159,6"
"TXN002256,P004,S03,20251208,24,117,3"
"TXN002257,P001,S03,20250510,44,145,6"
"TXN002258,P004,S03,20261228,63,93,9"
"TXN002259,P004,S02,20250621,18,192,5"
"TXN002260,P005,S02,20260906,48,139,6"
"TXN002261,P003,S03,20250728,52,91,2"
"TXN002262,P003,S04,20251220,47,188,20"
"TXN002263,P003,S02,20260416,20,122,6"
"TXN002264,P005,S02,20250426,39,60,6"
"TXN002265,P004,S03,20250921,57,107,7"
"TXN002266,P004,S04,20261024,38,177,17"
"TXN002267,P001,S03,20260318,7,70,8"
"TXN002268,P005,S02,20260702,72,70,4"
"TXN002269,P001,S03,20260329,9,121,8"
"TXN002270,P005,S03,20260422,14,178,6"
"TXN002271,P001,S03,20251014,56,151,5"
"TXN002272,P002,S04,20251030,33,62,13"
"TXN002273,P003,S03,20251107,35,122,3"
"TXN002274,P003,S02,20250727,70,55,6"
"TXN002275,P004,S03,20260910,73,161,4"
"TXN002276,P002,S04,20260322,41,66,22"
"TXN002277,P003,S01,20261101,31,122,6"
"TXN002278,P004,S04,20260925,37,61,13"
"TXN002279,P002,S03,20250224,72,135,7"
"TXN002280,P003,S01,20250112,63,171,5"
"TXN002281,P001,S03,20261019,68,119,5"
"TXN002282,P005,S04,20260204,48,157,23"
"TXN002283,P002,S01,20261010,53,101,3"
"TXN002284,P004,S01,20260530,57,86,3"
"TXN002285,P002,S03,20261018,78,166,6"
"TXN002286,P004,S03,20260626,53,52,2"
"TXN002287,P002,S04,20250825,70,57,16"
"TXN002288,P004,S03,20251006,67,187,7"
"TXN002289,P003,S01,20251214,29,96,5"
"TXN002290,P001,S02,20260919,8,113,3"
"TXN002291,P003,S02,20250414,55,91,6"
"TXN002292,P001,S04,20260922,15,92,17"
"TXN002293,P003,S03,20260601,21,174,4"
"TXN002294,P003,S04,20250905,70,186,33"
"TXN002295,P002,S02,20251230,74,63,7"
"TXN002296,P005,S02,20251117,77,140,5"
"TXN002297,P004,S03,20260925,73,181,7"
"TXN002298,P004,S01,20251013,33,51,5"
"TXN002299,P004,S03,20250529,77,164,4"
"TXN002300,P001,S02,20250325,76,50,6"
"TXN002301,P004,S01,20260210,24,124,7"
"TXN002302,P004,S04,20260401,31,114,22"
"TXN002303,P002,S02,20250610,12,174,8"
"TXN002304,P003,S04,20260405,65,184,23"
"TXN002305,P004,S01,20260704,32,115,7"
"TXN002306,P005,S04,20260515,74,192,22"
"TXN002307,P004,S02,20260524,7,121,8"
"TXN002308,P001,S03,20261016,73,165,7"
"TXN002309,P001,S04,20260426,77,170,12"
"TXN002310,P001,S02,20261025,11,96,6"
"TXN002311,P004,S02,20250424,64,139,8"
"TXN002312,P002,S01,20260801,8,89,4"
"TXN002313,P005,S02,20251227,9,91,5"
"TXN002314,P004,S03,20251207,15,84,5"
"TXN002315,P002,S03,20260325,19,90,6"
"TXN002316,P002,S04,20250629,68,134,16"
"TXN002317,P004,S04,20261203,17,173,19"
"TXN002318,P004,S04,20260211,11,106,21"
"TXN002319,P002,S04,20261028,10,87,10"
"TXN002320,P002,S03,20250715,60,145,6"
"TXN002321,P002,S01,20260411,68,185,5"
"TXN002322,P004,S04,20251107,54,112,12"
"TXN002323,P002,S01,20250919,34,136,7"
"TXN002324,P001,S02,20260223,26,181,6"
"TXN002325,P004,S02,20260210,29,101,6"
"TXN002326,P001,S04,20250523,32,87,21"
"TXN002327,P003,S02,20251208,43,136,6"
"TXN002328,P004,S01,20251112,71,54,4"
"TXN002329,P003,S01,20250411,9,169,7"
"TXN002330,P002,S02,20250901,69,119,7"
"TXN002331,P002,S04,20260505,19,162,14"
"TXN002332,P005,S01,20250112,71,73,7"
"TXN002333,P002,S01,20250827,44,135,5"
"TXN002334,P003,S03,20260715,73,194,7"
"TXN002335,P002,S04,20250211,47,75,19"
"TXN002336,P004,S03,20261109,5,52,5"
"TXN002337,P002,S02,20260817,26,51,7"
"TXN002338,P005,S02,20260305,66,141,5"
"TXN002339,P002,S03,20250607,30,51,8"
"TXN002340,P003,S04,20250804,22,199,23"
"TXN002341,P003,S01,20261101,52,120,4"
"TXN002342,P002,S02,20260407,13,53,5"
"TXN002343,P003,S04,20250514,5,87,17"
"TXN002344,P003,S04,20250308,13,152,20"
"TXN002345,P005,S02,20250107,27,119,8"
"TXN002346,P004,S02,20260610,49,101,2"
"TXN002347,P005,S04,20250314,6,80,13"
